gene_symbol	cytobandID
ENSG00000290124	q44
ZNF731P	q44
ENSG00000290683	q44
MIR3916	q44
RNA5SP82	q44
ENSG00000232347	q44
ENSG00000214144	q44
VN1R17P	q44
VN1R5	q44
ENSG00000289566	q44
ZNF496	q44
ZNF496-DT	q44
NLRP3	q44
ENSG00000286216	q44
OR2B11	q44
OR2W5P	q44
GCSAML	q44
OR2C3	q44
ENSG00000236817	q44
OR2G2	q44
OR2G3	q44
OR14L1	q44
ENSG00000235749	q44
OR3D1P	q44
OR13G1	q44
OR6F1	q44
ENSG00000239395	q44
OR14A2	q44
OR14K1	q44
OR1C1	q44
OR9H1P	q44
OR14A16	q44
HSD17B7P1	q44
OR6R1P	q44
OR11L1	q44
TRIM58	q44
OR2W3	q44
OR2T8	q44
OR2AJ1	q44
CLK3P2	q44
ENSG00000289367	q44
OR2X1P	q44
OR2L8	q44
OR2AK2	q44
OR2L9P	q44
ENSG00000290612	q44
OR2L1P	q44
OR2L6P	q44
OR2L5	q44
OR2L2	q44
OR2L3	q44
ENSG00000290608	q44
OR2T32P	q44
OR2L13	q44
OR2M1P	q44
OR2M5	q44
OR2M2	q44
OR2M3	q44
OR2M4	q44
OR2T33	q44
OR2T12	q44
OR2M7	q44
OR14C36	q44
OR2T4	q44
OR2T6	q44
OR2T1	q44
OR2T7	q44
OR2T2	q44
OR2T3	q44
ENSG00000229255	q44
OR2T5	q44
OR2AS2P	q44
OR2G6	q44
ENSG00000224521	q44
OR2AS1P	q44
OR2T29	q44
OR2T34	q44
OR2T10	q44
ENSG00000271701	q44
OR2T11	q44
OR2T35	q44
OR2T27	q44
OR14I1	q44
ENSG00000286015	q44
ENSG00000293517	q44
LYPD9P	q44
ENSG00000276520	q44
AHCYP8	q44
LYPD8	q44
DPY19L4P1	q44
SH3BP5L	q44
MIR3124	q44
ZNF672	q44
ZNF692	q44
ZNF692-DT	q44
PGBD2	q44
RNU6-1205P	q44
RPL23AP25	q44
ENSG00000260370	p15.3
ENSG00000237297	p15.3
TUBB8	p15.3
IL9RP2	p15.3
ZMYND11	p15.3
DDX20P1	p15.3
RNA5SP297	p15.3
DIP2C	p15.3
RNA5SP298	p15.3
RN7SL754P	p15.3
ENSG00000233021	p15.3
ENSG00000225140	p15.3
MIR5699	p15.3
DIP2C-AS1	p15.3
ENSG00000231601	p15.3
LARP4B	p15.3
LARP4B-DT	p15.3
ENSG00000205740	p15.3
GTPBP4	p15.3
IDI2	p15.3
IDI2-AS1	p15.3
IDI1	p15.3
WDR37	p15.3
LINC00200	p15.3
ADARB2	p15.3
ENSG00000287043	p15.3
ENSG00000282390	p15.3
ENSG00000233052	p15.3
ADARB2-AS1	p15.3
ENSG00000287653	p15.3
LINC00700	p15.3
ENSG00000289427	p15.3
ENSG00000226694	p15.3
MIR6072	p15.3
RNU6-889P	p15.3
ENSG00000227912	p15.3
LINC02662	p15.3
RNU6-576P	p15.3
LINC00701	p15.3
LINC02645	p15.3
ENSG00000237500	p15.3
ENSG00000235281	p15.3
ENSG00000286858	p15.3
ENSG00000231743	p15.3
ENSG00000234182	p15.2
ENSG00000287560	p15.2
ENSG00000289597	p15.2
PFKP-DT	p15.2
PFKP	p15.2
ENSG00000278419	p15.2
PITRM1	p15.2
PITRM1-AS1	p15.2
ENSG00000288566	p15.2
ENSG00000236968	p15.2
LINC02668	p15.2
ENSG00000227338	p15.2
ENSG00000288657	p15.2
ENSG00000287428	p15.2
ENSG00000286610	p15.2
ENSG00000289882	p15.2
LINC02669	p15.2
ENSG00000289994	p15.2
ENSG00000236892	p15.2
ENSG00000229672	p15.2
ENSG00000228353	p15.2
KLF6	p15.2
ENSG00000287175	p15.1
LINC02639	p15.1
LINC02660	p15.1
MIR6078	p15.1
ENSG00000227101	p15.1
ENSG00000236990	p15.1
LINC00702	p15.1
LINC00703	p15.1
ENSG00000230096	p15.1
ENSG00000287246	p15.1
ENSG00000286687	p15.1
RNU6-163P	p15.1
MANCR	p15.1
LINC00705	p15.1
ENSG00000287023	p15.1
AKR1E2	p15.1
AKR1C6P	p15.1
AKR1C1	p15.1
AKR1C2	p15.1
ENSG00000224251	p15.1
AKR1C3	p15.1
AKR1C5P	p15.1
AKR1C8	p15.1
AKR1C4	p15.1
ARL4AP3	p15.1
ENSG00000287848	p15.1
ENSG00000231039	p15.1
LINC02561	p15.1
AKR1C7P	p15.1
ENSG00000291045	p15.1
RPL26P28	p15.1
ENSG00000280450	p15.1
UCN3	p15.1
TUBAL3	p15.1
NET1	p15.1
ENSG00000288922	p15.1
CALML5	p15.1
CALML3-AS1	p15.1
CALML3	p15.1
ENSG00000256462	p15.1
ENSG00000287566	p15.1
ENSG00000287235	p15.1
LASTR	p15.1
ENSG00000228685	p15.1
RN7SL445P	p15.1
ASB13	p15.1
TASOR2	p15.1
ENSG00000226647	p15.1
GDI2	p15.1
NRBF2P5	p15.1
ENSG00000272764	p15.1
ANKRD16	p15.1
RPL12P28	p15.1
FBH1	p15.1
ENSG00000232807	p15.1
IL15RA	p15.1
IL2RA	p15.1
ENSG00000251922	p15.1
ENSG00000229664	p15.1
RPL32P23	p15.1
RBM17	p15.1
PFKFB3	p15.1
RN7SKP78	p15.1
MIR3155A	p15.1
MIR3155B	p15.1
ENSG00000213994	p15.1
LINC02649	p15.1
SDCBPP1	p15.1
LINC02656	p15.1
ENSG00000289934	p15.1
PRKCQ	p15.1
ENSG00000288915	p15.1
PRKCQ-AS1	p15.1
LINC02648	p14
ENSG00000285743	p14
LINP1	p14
ENSG00000289892	p14
ENSG00000285988	p14
LINC00706	p14
LINC00707	p14
ENSG00000285845	p14
ENSG00000287277	p14
ENSG00000291288	p14
LINC02665	p14
ENSG00000270811	p14
SFMBT2	p14
COX6CP17	p14
ENSG00000278982	p14
ENSG00000289239	p14
LINC02642	p14
RNU6-535P	p14
ENSG00000230121	p14
ITIH5	p14
ITIH2	p14
KIN	p14
ATP5F1C	p14
TAF3	p14
ENSG00000233990	p14
GATA3	p14
GATA3-AS1	p14
ENSG00000232638	p14
PRPF38AP1	p14
ENSG00000289897	p14
LINC00708	p14
ENSG00000226861	p14
ENSG00000226990	p14
ENSG00000271251	p14
KRT8P37	p14
CHCHD3P1	p14
RNA5SP299	p14
ENSG00000270234	p14
LINC02676	p14
ENSG00000223808	p14
LINC00709	p14
ENSG00000287120	p14
HSP90AB7P	p14
LINC02663	p14
LINC02670	p14
ELOCP3	p14
CUX2P1	p14
ENSG00000286439	p14
ENSG00000234306	p14
CELF2-DT	p14
ENSG00000279575	p14
ENSG00000287309	p14
ENSG00000289328	p14
ENSG00000289363	p14
ORMDL1P1	p14
SFTA1P	p14
CELF2	p14
LINC00710	p14
ENSG00000231496	p14
ENSG00000228027	p14
ENSG00000229206	p14
CELF2-AS2	p14
ENSG00000230322	p14
CELF2-AS1	p14
ENSG00000280086	p14
USP6NL	p14
USP6NL-AS1	p14
ENSG00000271046	p14
ECHDC3	p14
PROSER2	p14
PROSER2-AS1	p14
ENSG00000289920	p14
UPF2	p14
RNU6-1095P	p14
DHTKD1	p14
RNU6-88P	p14
SEC61A2	p14
MIR548AK	p14
NUDT5	p14
CDC123	p14
ENSG00000228302	p13
RN7SL198P	p13
CAMK1D	p13
ENSG00000289395	p13
ENSG00000252438	p13
RNU6ATAC39P	p13
ENSG00000285994	p13
MIR4480	p13
MIR4481	p13
MIR548Q	p13
ENSG00000285520	p13
CCDC3	p13
RNA5SP300	p13
RPL5P25	p13
OPTN	p13
ENSG00000289266	p13
SNRPGP5	p13
ENSG00000234175	p13
ENSG00000228330	p13
BTBD7P1	p13
RPL36AP36	p13
MCM10	p13
RNU6-6P	p13
UCMA	p13
PHYH	p13
RBISP1	p13
SEPHS1	p13
ENSG00000289585	p13
ENSG00000286514	p13
ENSG00000233256	p13
BEND7	p13
BEND7-DT	p13
PRPF18	p13
RPL6P24	p13
FRMD4A	p13
ENSG00000273474	p13
ENSG00000225112	p13
RNA5SP301	p13
FRMD4A-AS1	p13
NUTF2P5	p13
ENSG00000229751	p13
ENSG00000235410	p13
ENSG00000285671	p13
MIR4293	p13
MIR1265	p13
FAM107B	p13
ENSG00000236495	p13
RNA5SP302	p13
RPSAP7	p13
CDNF	p13
MSANTD7	p13
HSPA14	p13
SUV39H2-DT	p13
SUV39H2	p13
DCLRE1C	p13
MEIG1	p13
OR7E110P	p13
OR7E26P	p13
OR7E115P	p13
DCLRE1CP1	p13
OLAH	p13
ACBD7	p13
GAPDHP45	p13
RPP38-DT	p13
RPP38	p13
NMT2	p13
PPIAP30	p13
ENSG00000228181	p13
FAM171A1	p13
ENSG00000232739	p13
ITGA8	p13
MINDY3	p13
ENSG00000252537	p13
FTLP19	p13
RNU6-1075P	p13
LINC02654	p13
PTER	p13
RNU2-18P	p13
C1QL3	p13
ENSG00000287925	p13
RSU1	p13
ENSG00000225213	p13
ENSG00000275001	p13
ENSG00000286958	p13
CUBN	p13
ENSG00000273153	p13
TRDMT1	p13
VIM-AS1	p13
VIM	p13
ENSG00000234961	p13
ST8SIA6	p12.33
ST8SIA6-AS1	p12.33
PRPF38AP2	p12.33
HACD1	p12.33
STAM-DT	p12.33
STAM	p12.33
ENSG00000229190	p12.33
TMEM236	p12.33
MRC1	p12.33
MIR511	p12.33
ENSG00000235637	p12.33
SLC39A12	p12.33
SLC39A12-AS1	p12.33
CACNB2	p12.33
ENSG00000235020	p12.33
ENSG00000240291	p12.31
ENSG00000225527	p12.31
NSUN6	p12.31
ARL5B	p12.31
ENSG00000234244	p12.31
AIFM1P1	p12.31
ENSG00000234813	p12.31
MALRD1	p12.31
UBE2V2P1	p12.31
ENSG00000227734	p12.31
HMGN1P20	p12.31
ENSG00000236960	p12.31
RNA5SP303	p12.31
ENSG00000233968	p12.31
MTND1P37	p12.31
MTND2P16	p12.31
RNU6-1212P	p12.31
ENSG00000285852	p12.31
PLXDC2	p12.31
ENSG00000238246	p12.31
ENSG00000287613	p12.31
AMD1P1	p12.31
ENSG00000270727	p12.31
MIR4675	p12.31
NEBL	p12.31
MTND1P21	p12.31
ENSG00000230112	p12.31
EIF4BP2	p12.31
NPM1P30	p12.31
NEBL-AS1	p12.31
ENSG00000228860	p12.31
LUZP4P1	p12.31
RNU6-15P	p12.31
LINC02643	p12.31
MRM3P1	p12.31
ENSG00000278650	p12.31
MIR1915HG	p12.31
MIR1915	p12.31
SKIDA1	p12.31
MLLT10	p12.31
ENSG00000286881	p12.31
RNU6-306P	p12.31
HNRNPRP1	p12.31
RNU6-1141P	p12.31
ENSG00000289528	p12.31
DNAJC1	p12.31
RN7SKP219	p12.31
ENSG00000279623	p12.31
RN7SKP37	p12.31
ADIPOR1P1	p12.31
ENSG00000236777	p12.31
EBLN1	p12.31
ENSG00000260205	p12.31
PSME2P6	p12.31
ENSG00000286832	p12.31
ENSG00000279631	p12.31
ENSG00000261671	p12.31
RPL31P45	p12.31
COMMD3	p12.2
COMMD3-BMI1	p12.2
BMI1	p12.2
ENSG00000272516	p12.2
ENSG00000271981	p12.2
ENSG00000272366	p12.2
SPAG6	p12.2
ENSG00000233451	p12.2
ENSG00000286810	p12.2
ENSG00000285254	p12.2
PIP4K2A	p12.2
ENSG00000279819	p12.2
RNU6-413P	p12.2
ARMC3	p12.2
ENSG00000286924	p12.2
RNA5SP304	p12.2
MSRB2	p12.2
YWHAZP3	p12.2
ENSG00000252049	p12.2
PTF1A	p12.2
C10orf67	p12.2
ENSG00000227537	p12.2
C10orf67-AS1	p12.2
ENSG00000264574	p12.2
ENSG00000287124	p12.2
OTUD1	p12.2
ENSG00000286442	p12.2
KIAA1217	p12.2
NUP35P1	p12.2
ENSG00000277563	p12.2
MIR603	p12.2
ENSG00000286951	p12.1
ENSG00000279029	p12.1
ENSG00000289188	p12.1
ARHGAP21	p12.1
RNA5SP305	p12.1
ENSG00000285750	p12.1
PRTFDC1	p12.1
ENSG00000228667	p12.1
RN7SKP241	p12.1
ENSG00000285859	p12.1
ENSG00000273107	p12.1
ENKUR	p12.1
THNSL1	p12.1
LINC01516	p12.1
GPR158-AS1	p12.1
GPR158	p12.1
ENSG00000274242	p12.1
RN7SKP220	p12.1
GPN3P1	p12.1
LINC00836	p12.1
HIRAP1	p12.1
RNA5SP306	p12.1
RNU6-632P	p12.1
ENSG00000226304	p12.1
MYO3A	p12.1
GAD2	p12.1
ENSG00000289350	p12.1
ENSG00000284951	p12.1
APBB1IP	p12.1
RNA5SP307	p12.1
ENSG00000290434	p12.1
LINC03028	p12.1
FAM238A	p12.1
ENSG00000234296	p12.1
ENSG00000290423	p12.1
FAM238B	p12.1
ENSG00000293509	p12.1
SELENOOLP	p12.1
ENSG00000279212	p12.1
PDSS1	p12.1
HSPA8P3	p12.1
ENSG00000235843	p12.1
ABI1	p12.1
ENSG00000223027	p12.1
RNU6-946P	p12.1
FAM238C	p12.1
ANKRD26	p12.1
RNU6-490P	p12.1
YME1L1	p12.1
MASTL	p12.1
ACBD5	p12.1
RNU2-24P	p12.1
RNU7-12P	p12.1
ENSG00000262412	p12.1
LRRC37A6P	p12.1
ENSG00000293149	p12.1
ENSG00000293534	p12.1
ENSG00000290843	p12.1
ODAD2P1	p12.1
ENSG00000278830	p12.1
RNU6-666P	p12.1
ENSG00000215409	p12.1
RNU6-452P	p12.1
LINC02673	p12.1
FAM210CP	p12.1
TRIAP1P1	p12.1
PTCHD3	p12.1
RAB18	p12.1
LINC02680	p12.1
MKX	p12.1
MKX-AS1	p12.1
ODAD2	p12.1
RN7SKP132	p12.1
RPL36AP55	p12.1
ENSG00000233472	p12.1
MRPS21P5	p12.1
MPP7	p12.1
ENSG00000286413	p12.1
MIR8086	p12.1
MPP7-DT	p12.1
ZNF101P1	p12.1
LINC02652	p12.1
RPSAP10	p12.1
RN7SKP39	p12.1
WAC-AS1	p12.1
WAC	p12.1
RNU4ATAC6P	p12.1
TPRKBP1	p12.1
RNU6-1067P	p12.1
BAMBI	p12.1
LINC01517	p12.1
ENSG00000236716	p12.1
RNU6-270P	p12.1
LINC00837	p12.1
ENSG00000271220	p12.1
RNA5SP308	p12.1
RPL21P93	p12.1
ENSG00000290014	p11.23
ENSG00000287402	p11.23
SVIL-AS1	p11.23
PTCHD3P1	p11.23
SVIL	p11.23
MIR604	p11.23
SNORD115	p11.23
MIR938	p11.23
CKS1BP2	p11.23
RNU6-908P	p11.23
ENSG00000289386	p11.23
ENSG00000237936	p11.23
ENSG00000289616	p11.23
ENSG00000288874	p11.23
JCAD	p11.23
RNU6-598P	p11.23
EEF1A1P39	p11.23
ENSG00000259994	p11.23
MTPAP	p11.23
ENSG00000285824	p11.23
DNM1P17	p11.23
GOLGA2P6	p11.23
RN7SL241P	p11.23
MIR7162	p11.23
NIFKP1	p11.23
ENSG00000235679	p11.23
CCND3P1	p11.23
ENSG00000289874	p11.23
MAP3K8	p11.23
HNRNPA1P32	p11.23
ENSG00000289898	p11.23
ENSG00000287420	p11.23
ENSG00000228800	p11.23
RN7SL63P	p11.23
ENSG00000230298	p11.23
ENSG00000285630	p11.23
LYZL2	p11.23
ENSG00000291294	p11.23
SVIL2P	p11.23
ENSG00000290952	p11.23
LINC02644	p11.23
ZNF438	p11.23
ENSG00000272914	p11.23
DDX10P1	p11.23
ENSG00000287564	p11.22
LINC02664	p11.22
ZEB1-AS1	p11.22
RNA5SP309	p11.22
ZEB1	p11.22
SPTLC1P1	p11.22
ENSG00000285781	p11.22
ENSG00000223834	p11.22
ENSG00000286694	p11.22
ENSG00000231855	p11.22
MACORIS	p11.22
ZEBTR	p11.22
ARHGAP12	p11.22
HMGB1P7	p11.22
RPL34P19	p11.22
RN7SL825P	p11.22
KIF5B	p11.22
RPS4XP11	p11.22
ENSG00000235113	p11.22
ENSG00000234811	p11.22
RNU7-22P	p11.22
PPIAP31	p11.22
RPS24P13	p11.22
ENSG00000227253	p11.22
EPC1	p11.22
ENSG00000226842	p11.22
EPC1-AS2	p11.22
EPC1-AS1	p11.22
RNU6-1244P	p11.22
ENSG00000286409	p11.22
CCDC7	p11.22
C1DP1	p11.22
ITGB1	p11.22
AK3P5	p11.22
ITGB1-DT	p11.22
MTND4LP11	p11.22
RN7SL847P	p11.22
ENSG00000229878	p11.22
RPL7AP53	p11.22
IATPR	p11.22
NRP1	p11.22
ENSG00000238258	p11.22
RN7SL398P	p11.22
ENSG00000273012	p11.22
ENSG00000287278	p11.22
LINC02628	p11.22
ENSG00000203565	p11.22
LINC00838	p11.22
RPL23P11	p11.22
LINC02629	p11.22
ENSG00000288987	p11.22
PARD3	p11.21
ELOBP4	p11.21
RPL37P18	p11.21
RPS12P16	p11.21
PARD3-DT	p11.21
SS18L2P1	p11.21
RNU6-847P	p11.21
RNU6-193P	p11.21
PRDX2P2	p11.21
LINC02635	p11.21
CUL2	p11.21
MIR3611	p11.21
ENSG00000230534	p11.21
CREM	p11.21
RNU7-77P	p11.21
ATP6V1G1P4	p11.21
ENSG00000269952	p11.21
LINC02634	p11.21
RNU6-794P	p11.21
CCNY	p11.21
RNU6-1167P	p11.21
CCNY-AS1	p11.21
ENSG00000287945	p11.21
ENSG00000273312	p11.21
GJD4	p11.21
FZD8	p11.21
ENSG00000287528	p11.21
MIR4683	p11.21
ENSG00000288893	p11.21
RPL7P37	p11.21
PCAT5	p11.21
LINC02630	p11.21
ENSG00000227475	p11.21
MTND5P17	p11.21
MTND4P18	p11.21
ENSG00000237002	p11.21
ENSG00000274458	p11.21
NAMPTP1	p11.21
ENSG00000238176	p11.21
MKNK2P1	p11.21
ARL6IP1P2	p11.21
ANKRD30A	p11.21
RNU6-811P	p11.21
ENSG00000234918	p11.21
LINC00993	p11.21
RN7SL314P	p11.21
ENSG00000290801	p11.21
TMEM161BP1	p11.21
VN1R53P	p11.21
TACC1P1	p11.21
MTND1P18	p11.21
ENSG00000226578	p11.21
ZNF248	p11.21
ENSG00000260137	p11.21
ZNF33BP1	p11.21
TLK2P2	p11.21
ZNF248-AS1	p11.21
ZNF37CP	p11.21
ZNF33CP	p11.21
ZNF25	p11.21
ZNF25-DT	p11.21
ZNF33A	p11.1
RNU6-795P	p11.1
ENSG00000275675	p11.1
EIF3LP3	p11.1
FXYD6P2	p11.1
ZNF37A	p11.1
PLD5P1	p11.1
ENSG00000272983	p11.1
ENSG00000225965	p11.1
ENSG00000290887	p11.1
CCNYL4	p11.1
ENSG00000226113	p11.1
ENSG00000234941	p11.1
HSD17B7P2	p11.1
SEPTIN7P9	p11.1
ENSG00000290535	p11.1
ENSG00000276805	p11.1
RNU6-1118P	p11.1
CICP9	p11.1
ENSG00000203496	p11.1
ABCD1P2	p11.1
ENSG00000277133	p11.1
PABPC1P12	p11.1
SLC9B1P3	p11.1
ACTR3BP5	p11.1
CHEK2P5	p11.1
ENSG00000227679	p11.1
ENSG00000233832	p11.1
KSR1P1	q11.21
IGKV1OR10-1	q11.21
ENSG00000271650	q11.21
ENSG00000290458	q11.21
ENSG00000274167	q11.21
ENSG00000291065	q11.21
PABPC1P8	q11.21
ENSG00000215146	q11.21
CCNYL2	q11.21
ENSG00000279239	q11.21
LINC00839	q11.21
ZNF37BP	q11.21
FXYD6P1	q11.21
EIF3LP2	q11.21
ZNF33B	q11.21
ENSG00000277479	q11.21
ENSG00000272319	q11.21
ENSG00000272387	q11.21
RNU6-1170P	q11.21
ENSG00000285884	q11.21
LINC01518	q11.21
VN1R54P	q11.21
CUBNP1	q11.21
LINC02632	q11.21
RSU1P1	q11.21
DUXAP3	q11.21
ENSG00000259869	q11.21
BMS1	q11.21
RNU6-885P	q11.21
LINC02623	q11.21
LINC01264	q11.21
MIR5100	q11.21
RET	q11.21
CSGALNACT2-DT	q11.21
CSGALNACT2	q11.21
RASGEF1A	q11.21
LINC02633	q11.21
ENSG00000285712	q11.21
RNU6ATAC11P	q11.21
FXYD4	q11.21
HNRNPF	q11.21
SNORD3J	q11.21
LINC02916	q11.21
ZNF487	q11.21
RNU7-193P	q11.21
ENSG00000236114	q11.21
ZNF239	q11.21
ENSG00000287852	q11.21
CAP1P2	q11.21
ZNF485	q11.21
ZNF32-AS3	q11.21
ENSG00000237389	q11.21
RPL21P88	q11.21
ZNF32	q11.21
ZNF32-AS1	q11.21
ZNF32-AS2	q11.21
ENSG00000228426	q11.21
SPRING1P1	q11.21
UQCRHP3	q11.21
ELOCP30	q11.21
LINC02658	q11.21
LINC00840	q11.21
HNRNPA3P1	q11.21
LINC02659	q11.21
LINC00841	q11.21
ENSG00000227029	q11.21
LINC03089	q11.21
ENSG00000229116	q11.21
LINC02881	q11.21
ENSG00000287901	q11.21
CXCL12	q11.21
RPL9P21	q11.21
ENSG00000270767	q11.21
ENSG00000287173	q11.21
ENSG00000234580	q11.21
TMEM72-AS1	q11.21
EIF2AP4	q11.21
ENSG00000234504	q11.21
TMEM72	q11.21
ENSG00000223462	q11.21
ENSG00000273363	q11.21
RASSF4	q11.21
DEPP1	q11.21
ZNF22-AS1	q11.21
ZNF22	q11.21
ENSG00000293022	q11.21
ENSG00000277757	q11.21
DUXAP4	q11.21
CEP164P1	q11.21
RPS19P7	q11.21
ENSG00000290529	q11.21
RSU1P2	q11.21
CUBNP3	q11.21
ENSG00000243349	q11.21
ANKRD54P1	q11.21
ANKRD30BP3	q11.21
MIR3156-1	q11.21
ENSG00000227683	q11.21
ENSG00000275312	q11.21
ENSG00000278531	q11.21
RNU6-1207P	q11.21
CUBNP2	q11.21
ENSG00000293390	q11.21
OR6D1P	q11.21
OR13A1	q11.21
ALOX5	q11.21
ENSG00000231964	q11.21
MARCHF8	q11.21
ZFAND4	q11.22
AGAP10P	q11.22
FAM21FP	q11.22
ENSG00000290460	q11.22
ENSG00000228702	q11.22
WASHC2C	q11.22
ENSG00000270434	q11.22
FAM25EP	q11.22
AGAP4	q11.22
ENSG00000290921	q11.22
RNA5SP310	q11.22
PARGP1	q11.22
RPL35AP23	q11.22
TIMM23	q11.22
SNORA74C-1	q11.22
NCOA4	q11.22
ENSG00000289092	q11.22
MSMB	q11.22
RPL23AP61	q11.22
ENSG00000289636	q11.22
AGAP7P	q11.22
ANTXRLP1	q11.22
ANTXRL	q11.22
AGAP14P	q11.22
FAM25BP	q11.22
ENSG00000290780	q11.22
ENSG00000279458	q11.22
ANXA8L1	q11.22
ENSG00000285402	q11.22
LINC00842	q11.22
HNRNPA1P33	q11.22
NPY4R	q11.22
GPRIN2	q11.22
SYT15	q11.22
SYT15-AS1	q11.22
ENSG00000229227	q11.22
SHLD2P1	q11.22
ENSG00000290913	q11.22
LINC02637	q11.22
RHEBP1	q11.22
RN7SL248P	q11.22
FAM245B	q11.22
CTSLP2	q11.22
CTSLP3	q11.22
GLUD1P2	q11.22
ENSG00000215097	q11.22
BMS1P1	q11.22
RNA5SP311	q11.22
AGAP13P	q11.22
ENSG00000293529	q11.22
FRMPD2B	q11.22
PTPN20	q11.22
ENSG00000289299	q11.22
GDF10	q11.22
GDF2	q11.22
RBP3	q11.22
ZNF488	q11.22
ANXA8	q11.22
ENSG00000270369	q11.22
FAM25G	q11.22
ENSG00000224919	q11.22
AGAP9	q11.22
ENSG00000254929	q11.22
RNA5SP312	q11.22
ENSG00000290453	q11.22
BMS1P2	q11.22
ENSG00000265630	q11.22
DUSP8P1	q11.22
LINC02675	q11.22
SHLD2P3	q11.22
RN7SL453P	q11.22
RHEBP2	q11.22
SYT15B	q11.22
ENSG00000276850	q11.22
NPY4R2	q11.22
ENSG00000273760	q11.22
FAM25C	q11.22
AGAP12P	q11.22
ENSG00000289143	q11.22
ENSG00000289444	q11.22
RNA5SP315	q11.22
BMS1P7	q11.22
PTPN20CP	q11.22
ENSG00000290899	q11.22
FRMPD2	q11.22
ENSG00000285786	q11.22
RPS6P14	q11.22
MAPK8	q11.22
ENSG00000279822	q11.22
ARHGAP22	q11.22
ARHGAP22-IT1	q11.22
COX7BP6	q11.22
ENSG00000251413	q11.23
ENSG00000236800	q11.23
WDFY4	q11.23
RPL13AP19	q11.23
ENSG00000286993	q11.23
ENSG00000228403	q11.23
ENSG00000241577	q11.23
LRRC18	q11.23
ENSG00000233665	q11.23
ENSG00000226576	q11.23
MIR4294	q11.23
VSTM4	q11.23
FAM170B-AS1	q11.23
FAM170B	q11.23
TMEM273	q11.23
C10orf71-AS1	q11.23
C10orf71	q11.23
DRGX	q11.23
ENSG00000235939	q11.23
ERCC6	q11.23
HMGB1P50	q11.23
CHAT	q11.23
SLC18A3	q11.23
C10orf53	q11.23
OGDHL	q11.23
MAPK6P6	q11.23
RPL21P89	q11.23
PARG	q11.23
RPL35AP24	q11.23
TIMM23B	q11.23
TIMM23B-AGAP6	q11.23
SNORA74C-2	q11.23
RNA5SP317	q11.23
ENSG00000285803	q11.23
AGAP6	q11.23
FAM21EP	q11.23
SLC9A3P3	q11.23
WASHC2A	q11.23
SLC9A3P1	q11.23
ASAH2	q11.23
DYNC1I2P1	q11.23
SGMS1	q11.23
ENSG00000286401	q11.23
ENSG00000279863	q11.23
ENSG00000225303	q11.23
RNU7-107P	q11.23
SGMS1-AS1	q11.23
SHQ1P1	q11.23
ENSG00000293353	q11.23
BEND3P1	q11.23
NUTM2HP	q11.23
ENSG00000226168	q11.23
CTSLP4	q11.23
PGGT1BP1	q11.23
ENSG00000287221	q11.23
ASAH2B	q11.23
A1CF	q11.23
ENSG00000229711	q11.23
MIX23P2	q11.23
ENSG00000261368	q11.23
ENSG00000223502	q11.23
ENSG00000231132	q21.1
MIR605	q21.1
ENSG00000235279	q21.1
RSU1P3	q21.1
PRKG1	q21.1
ENSG00000289270	q21.1
CSTF2T	q21.1
ENSG00000289527	q21.1
PRKG1-AS1	q21.1
DKK1	q21.1
RPL31P44	q21.1
THAP12P3	q21.1
LNCAROD	q21.1
MBL2	q21.1
ENSG00000285958	q21.1
LINC02672	q21.1
SNRPEP8	q21.1
ENSG00000226296	q21.1
RNA5SP318	q21.1
ENSG00000233805	q21.1
PCDH15	q21.1
RNU6-687P	q21.1
ENSG00000234173	q21.1
NEFMP1	q21.1
MIR548F1	q21.1
ENSG00000236958	q21.1
ENSG00000236744	q21.1
ENSG00000223800	q21.1
ENSG00000228048	q21.1
GAPDHP21	q21.1
ENSG00000270541	q21.1
ZWINT	q21.1
ENSG00000287016	q21.1
ENSG00000238707	q21.1
ENSG00000289158	q21.1
MIR3924	q21.1
ENSG00000235810	q21.1
ENSG00000223841	q21.1
MRPS35P3	q21.1
ENSG00000232115	q21.1
IPMK	q21.1
TPT1P10	q21.1
CISD1	q21.1
ENSG00000228527	q21.1
ENSG00000261076	q21.1
UBE2D1	q21.1
TFAM	q21.1
BICC1	q21.1
FAM133CP	q21.1
RN7SKP196	q21.1
LINC00844	q21.1
RPLP1P10	q21.1
TRAF6P1	q21.1
PHYHIPL	q21.1
FAM13C	q21.1
ENSG00000236556	q21.1
ENSG00000287969	q21.1
MRPL50P4	q21.2
ENSG00000235140	q21.2
SLC16A9	q21.2
MRLN	q21.2
CCDC6	q21.2
LINC01553	q21.2
ANK3	q21.2
ENSG00000232682	q21.2
ENSG00000282121	q21.2
ARL4AP1	q21.2
ANK3-DT	q21.2
CDK1	q21.2
RHOBTB1	q21.2
RNU2-72P	q21.2
ENSG00000289989	q21.2
LINC00845	q21.2
TMEM26	q21.2
TMEM26-AS1	q21.2
ENSG00000288052	q21.2
CABCOCO1	q21.2
ENSG00000272592	q21.2
LINC02625	q21.2
ENSG00000289834	q21.2
ARID5B	q21.2
RTKN2	q21.2
LINC02621	q21.2
ENSG00000288011	q21.2
RN7SL591P	q21.2
ZNF365	q21.2
ENSG00000285837	q21.2
LINC02929	q21.2
ALDH7A1P4	q21.2
ADO	q21.3
EGR2	q21.3
ENSG00000289487	q21.3
RNU6-543P	q21.3
ENSG00000224301	q21.3
NRBF2	q21.3
